0.925959072,0.275347744
0.310300843,0.753275056
0.890655328,0.724586296
0.686343549,0.376503549
0.860770498,0.153395073
0.083496158,0.413710298
0.095013424,0.451239855
0.420711308,0.9814744
0.939256562,0.629474574
0.809340141,0.897993027
0.352420952,0.023139774
0.010245611,0.465366546
0.961592457,0.838762857
0.893691097,0.212964684
0.098324582,0.198477209
0.96252719,0.801522572
0.332907778,0.287103672
0.443741765,0.874784505
0.050827789,0.467464081
0.701993423,0.893273451
0.235125455,0.748158971
0.53991905,0.857817445
0.159324137,0.117179995
0.915847474,0.250072694
0.184042676,0.098768546
0.353379226,0.891776643
0.457820324,0.754422612
0.977853828,0.236133905
0.641972971,0.240603561
0.592497014,0.266583081
0.533507749,0.28135693
0.159227686,0.57362288
0.242513591,0.557048117
0.424267915,0.628764182
0.774705396,0.123251865
0.038719381,0.723739035
0.185440558,0.727598638
0.565899343,0.237189097
0.306480355,0.378163647
0.561333959,0.556600899
0.420739661,0.020771884
0.638482789,0.782165136
0.217490494,0.621975334
0.430465399,0.331321411
0.588990571,0.180842558
0.496660909,0.102012287
0.102615132,0.872740031
0.054845168,0.78474965
0.834551044,0.822287369
0.355987317,0.072660528
0.758411403,0.487854458
0.47226641,0.542817563
0.695265914,0.561613122
0.737498759,0.740744432
0.553654116,0.041347051
0.626464687,0.027228269
0.582766204,0.412638175
0.634008159,0.759322318
0.490112697,0.523478153
0.301211494,0.857518348
0.941251684,0.915726546
0.807933355,0.088485799
0.855897881,0.708653801
0.984208683,0.960551428
0.975813066,0.761724394
0.459017383,0.197577823
0.534382732,0.398629106
0.783740844,0.74069379
0.187937704,0.376191356
0.135668247,0.323515043
0.277446185,0.105059467
0.87459618,0.723323163
0.369379394,0.268822512
0.511987554,0.583558783
0.00205361,0.027525811
0.971895082,0.616046226
0.60616833,0.765009015
0.412155206,0.946548058
0.219594792,0.910291481
0.498168748,0.340779066
0.523205494,0.472926467
0.909464408,0.575810443
0.629491097,0.925633746
0.378800857,0.117478434
0.071143879,0.125632789
0.919321023,0.228730559
0.617943861,0.042788111
0.338678998,0.29518098
0.356724236,0.072539701
0.668235321,0.954203194
0.286631946,0.558387724
0.194405316,0.056410768
0.645988384,0.213552669
0.910039705,0.167543728
0.6242494,0.534040442
0.591383107,0.018398416
0.346291248,0.527100546
0.344739696,0.772194064
0.15380575,0.503025475
0.758307886,0.694075864
0.789087222,0.679394998
0.905787043,0.077094238
0.426827109,0.130908144
0.861792283,0.947211526
0.505779292,0.266594599
0.238404022,0.056115373
0.447775965,0.732388857
0.799604841,0.845573171
0.201202684,0.206234763
0.474051683,0.387842057
0.34965359,0.445198845
0.216961072,0.502119306
0.110742721,0.495336898
0.93049508,0.892980496
0.990176368,0.783794127
0.516958569,0.183844582
0.403525255,0.604961477
0.755881094,0.351608956
0.285115194,0.183839409
0.854748921,0.920114847
0.274490513,0.615817484
0.619953251,0.662733611
0.748199104,0.058309212
0.203898562,0.124074663
0.447657129,0.154813079
0.210506579,0.886368327
0.65657331,0.536562361
0.394971624,0.017595998
0.345526535,0.588800824
0.877816271,0.293995878
0.339921573,0.013347606
0.006776453,0.961986187
0.040781346,0.861695798
0.018878851,0.982788956
0.477949206,0.601632033
0.703047629,0.91495195
0.34784376,0.017125724
0.569549583,0.486743799
0.153576263,0.408206536
0.171185892,0.013878883
0.891341737,0.812634385
0.725114367,0.481245983
0.890900703,0.020602458
0.913674249,0.355917526
0.336255273,0.71568914
0.720174619,0.493786835
0.598497621,0.520734762
0.427495808,0.401567287
0.349192003,0.111640856
0.661981271,0.806389762
0.202137793,0.758245335
0.818110295,0.937844681
0.992738629,0.191415757
0.3156552,0.622343774
0.198406149,0.377403629
0.299428091,0.790804321
0.939370637,0.722029302
0.102794219,0.153680938
0.491157147,0.835449202
0.791203913,0.040129401
0.42384178,0.869466689
0.091900806,0.815189097
0.429625079,0.129500022
0.386302027,0.165469992
0.193174189,0.886392027
0.696178633,0.254887998
0.268487797,0.646977968
0.486190211,0.571977691
0.837692473,0.649406277
0.551004469,0.638680643
0.335330303,0.647693542
0.340212983,0.972566475
0.590485346,0.140030443
0.615940134,0.253687561
0.65111368,0.094035017
0.37205767,0.518085906
0.023066878,0.77945027
0.746454119,0.099546101
0.605839088,0.286513864
0.656290276,0.211589082
0.818614921,0.08293352
0.756800962,0.712688935
0.259215773,0.876480639
0.748185945,0.571548971
0.084524797,0.735519829
0.169749038,0.768484005
0.245044649,0.456535829
0.460822848,0.862444218
0.358494243,0.977309606
0.321532729,0.280423925
0.219765424,0.206830673
0.481765294,0.002855704
0.451156005,0.22813571
0.926411374,0.324817316
0.463742283,0.17625961
0.757512549,0.077272515
0.804255335,0.24234535
0.504977261,0.012171344
0.178781805,0.461601502
0.594437911,0.385389212
0.048492979,0.691251967
0.405732383,0.93418983
0.584558928,0.175000101
0.130544688,0.85723063
0.372627878,0.915226507
0.512796828,0.925455417
0.946922133,0.161775114
0.971704143,0.710818562
0.474337417,0.142153147
0.578248147,0.545529949
0.874121491,0.500681524
0.351098046,0.626830403
0.361019195,0.875744123
0.695109729,0.315882895
0.730776252,0.366016133
0.986012037,0.520792951
0.479316438,0.470302135
0.404325523,0.725384661
0.750557982,0.541290675
0.266226282,0.933103484
0.258540969,0.589579623
0.371672982,0.041496878
0.90958494,0.652148443
0.633241879,0.20064681
0.026313465,0.019814048
0.057616719,0.703665403
0.442269571,0.371935591
0.090040981,0.599087449
0.749690001,0.110143808
0.666556314,0.828742076
0.186112262,0.59359391
0.472496567,0.600646002
0.055841789,0.850080127
0.282841743,0.243730689
0.888272661,0.060955615
0.161073819,0.737682276
0.80868695,0.244849664
0.11172354,0.985744853
0.93757748,0.211504594
0.140672915,0.122520344
0.15200227,0.823790833
0.427395026,0.060203589
0.785875467,0.273562981
0.075613372,0.781149169
0.545252056,0.09216024
0.76909253,0.549629011
0.908630753,0.220658895
0.558629724,0.306002628
0.534341077,0.265106543
0.955923249,0.976060192
0.069276858,0.333897537
0.985818794,0.082001419
0.518578532,0.210009441
0.74859218,0.608114653
0.719006559,0.59996962
0.537747483,0.150673223
0.871501754,0.111058152
0.014935215,0.067975082
0.179249311,0.633195233
0.975211023,0.800401139
0.265726251,0.895498315
0.029100987,0.851443003
0.329081933,0.745782138
0.510916289,0.965484881
0.916337257,0.321387436
0.497070236,0.425319604
0.708571806,0.43491142
0.311988912,0.333173695
0.830897385,0.836725602
0.239768316,0.362839331
0.180422826,0.187324417
0.972012193,0.236605078
0.058938492,0.712699438
0.049545617,0.557914575
0.950574006,0.478382054
0.895686252,0.538836494
0.532957607,0.537270973
0.751294037,0.855731684
0.7243562,0.640741289
0.217218427,0.454505843
0.526726205,0.959145085
0.590242157,0.648020542
0.842637759,0.844469181
0.040944431,0.583649478
0.032074602,0.733463911
0.822234206,0.353846032
0.317281141,0.48406172
0.636934972,0.364657331
0.332873682,0.367326215
0.618428467,0.432230966
0.686926461,0.911409223
0.48908358,0.445045446
0.961183032,0.757056513
0.620264958,0.564910095
0.533042855,0.300434298
0.326176211,0.787204326
0.410389019,0.645352004
0.970897373,0.243614475
0.97418435,0.52808815
0.217344513,0.703209601
0.752447887,0.140257482
0.487438572,0.94141376
0.183732163,0.797186691
0.540714543,0.118977582
0.784087295,0.922605688
0.325511509,0.149968856
0.289393037,0.638829431
0.212799004,0.163369303
0.167372958,0.955035977
0.661414396,0.627291089
0.576765741,0.886141886
0.667969304,0.202072704
0.19891055,0.455137386
0.34987827,0.744028488
0.272880887,0.693312208
0.062829342,0.168573923
0.790113966,0.896676346
0.975661836,0.068934433
0.527594252,0.264305391
0.672263626,0.138640117
0.052257197,0.054226716
0.829723295,0.481085266
0.306187334,0.971292255
0.554295376,0.212873892
0.51716422,0.523812174
0.68658179,0.168325033
0.202052969,0.205146239
0.217363475,0.896975227
0.12733894,0.709777246
0.723603551,0.196996824
0.563785162,0.836018162
0.157282355,0.140983337
0.089126443,0.668713524
0.662657667,0.15607401
0.515418657,0.847890014
0.454172234,0.645838617
0.839841103,0.565900675
0.049875515,0.514354233
0.498626872,0.064489544
0.549089491,0.662836582
0.953023186,0.354361791
0.617476502,0.804715334
0.498385724,0.656885627
0.726481225,0.044908011
0.189962146,0.768151848
0.155735272,0.147283301
0.235671818,0.978745236
0.661457077,0.814794888
0.257921944,0.975600475
0.757762454,0.45415716
0.878097995,0.731328118
0.202547784,0.221184531
0.930789982,0.19345412
0.496092793,0.113483127
0.156801705,0.109164702
0.982563345,0.281474653
0.7793046,0.695277864
0.888438398,0.416605792
0.005463032,0.489002655
0.595192819,0.142185323
0.337417482,0.853151853
0.256850786,0.711983803
0.44651637,0.008307891
0.221326139,0.558008417
0.570902095,0.789127376
